archetype,hash16,score_final,formula_percent,source,gate_status,gate_reason,material_score,canvas_score,stagekeeper_score,demiurge_score,scene_viability,birth_readiness,containment_integrity,hypothesis_visibility,expert_gate,final_priority,creative_potential,safe_containment,signal_clarity,process_tags,components_json
LAPIS_UNIVERSAL,40bf40c4ae4b7a07,0.13948832,REPRODUCIBLE_SCENE_PROTOCOL=61.77%; SAFE_CONTAINMENT_MATRIX=19.64%; CLEAN_CANVAS_SURFACE=7.97%; SIGNAL_CLARITY_GATE=6.27%; CHITOSAN_BINDER=4.35%,mutated,PASSED,OK,0.223345,0.902737,0.925181,0.0245,0.891685,0.795415,0.855242,0.883579,0.926864,0.139488,0.600794,0.888468,0.885221,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.04348322893248949, ""CLEAN_CANVAS_SURFACE"": 0.07973968670912696, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6176630053436304, ""SIGNAL_CLARITY_GATE"": 0.06267558279187989, ""SAFE_CONTAINMENT_MATRIX"": 0.19643849622287324}"
LAPIS_UNIVERSAL,6b3b858448d70864,0.13855947,REPRODUCIBLE_SCENE_PROTOCOL=61.97%; SAFE_CONTAINMENT_MATRIX=16.04%; SIGNAL_CLARITY_GATE=12.16%; CLEAN_CANVAS_SURFACE=5.35%; CHITOSAN_BINDER=4.48%,mutated,PASSED,OK,0.222652,0.906817,0.924607,0.0245,0.892088,0.79519,0.84856,0.888368,0.925393,0.138559,0.604672,0.871462,0.898559,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.04480253762551641, ""CLEAN_CANVAS_SURFACE"": 0.05348177084015888, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6197295818634666, ""SIGNAL_CLARITY_GATE"": 0.12156235753153566, ""SAFE_CONTAINMENT_MATRIX"": 0.16042375213932253}"
LAPIS_UNIVERSAL,0ac3cafca17382df,0.13833694,REPRODUCIBLE_SCENE_PROTOCOL=61.96%; CLEAN_CANVAS_SURFACE=13.32%; SAFE_CONTAINMENT_MATRIX=11.98%; SIGNAL_CLARITY_GATE=7.61%; CHITOSAN_BINDER=5.13%,mutated,PASSED,OK,0.223871,0.912466,0.918662,0.0245,0.891493,0.794487,0.84194,0.892903,0.922013,0.138337,0.614401,0.853835,0.893364,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.05127151008975864, ""CLEAN_CANVAS_SURFACE"": 0.13320045983187773, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6196018313744366, ""SIGNAL_CLARITY_GATE"": 0.07611549872938508, ""SAFE_CONTAINMENT_MATRIX"": 0.11981069997454191}"
LAPIS_UNIVERSAL,bb4ffedcf6a5e70d,0.13748264,REPRODUCIBLE_SCENE_PROTOCOL=61.23%; SIGNAL_CLARITY_GATE=13.7%; CLEAN_CANVAS_SURFACE=10.81%; SAFE_CONTAINMENT_MATRIX=9.45%; CHITOSAN_BINDER=4.82%,mutated,PASSED,OK,0.222618,0.917502,0.918506,0.0245,0.892685,0.794907,0.836082,0.89865,0.92077,0.137483,0.620648,0.838507,0.907025,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.04815658984031454, ""CLEAN_CANVAS_SURFACE"": 0.10813413912944697, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6122693285868913, ""SIGNAL_CLARITY_GATE"": 0.13696791543082174, ""SAFE_CONTAINMENT_MATRIX"": 0.0944720270125255}"
LAPIS_UNIVERSAL,e82043944ea6fd09,0.13744022,REPRODUCIBLE_SCENE_PROTOCOL=61.46%; SAFE_CONTAINMENT_MATRIX=14.03%; CLEAN_CANVAS_SURFACE=9.97%; SIGNAL_CLARITY_GATE=9.03%; CHITOSAN_BINDER=5.51%,crossover,PASSED,OK,0.224306,0.905136,0.918688,0.0245,0.888354,0.792308,0.843963,0.88563,0.922808,0.13744,0.60542,0.858212,0.887957,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.055058870143403646, ""CLEAN_CANVAS_SURFACE"": 0.09973464286305592, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6145816836972184, ""SAFE_CONTAINMENT_MATRIX"": 0.14032844759998808, ""SIGNAL_CLARITY_GATE"": 0.09029635569633393}"
LAPIS_UNIVERSAL,840d83d463a4e7b4,0.13739499,REPRODUCIBLE_SCENE_PROTOCOL=61.58%; CLEAN_CANVAS_SURFACE=12.14%; SAFE_CONTAINMENT_MATRIX=11.95%; SIGNAL_CLARITY_GATE=8.72%; CHITOSAN_BINDER=5.6%,crossover,PASSED,OK,0.224376,0.90883,0.91711,0.0245,0.888944,0.792552,0.840666,0.889169,0.921535,0.137395,0.610455,0.849779,0.890297,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.056039265201020434, ""CLEAN_CANVAS_SURFACE"": 0.12144682106982257, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6157708886098847, ""SAFE_CONTAINMENT_MATRIX"": 0.11949611989067951, ""SIGNAL_CLARITY_GATE"": 0.08724690522859282}"
LAPIS_UNIVERSAL,6a552ee723712d0d,0.13731799,REPRODUCIBLE_SCENE_PROTOCOL=55.79%; LOW_NOISE_MEMORY_FIELD=11.3%; CLEAN_CANVAS_SURFACE=10.5%; SAFE_CONTAINMENT_MATRIX=10.36%; SIGNAL_CLARITY_GATE=7.12%; CHITOSAN_BINDER=4.94%,mutated,PASSED,OK,0.2245,0.910247,0.918107,0.040541,0.889634,0.794256,0.838798,0.891385,0.919554,0.137318,0.621939,0.853384,0.909329,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.04938611220105858, ""CLEAN_CANVAS_SURFACE"": 0.10501752871773762, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.5578660996454186, ""SIGNAL_CLARITY_GATE"": 0.07118384351889263, ""SAFE_CONTAINMENT_MATRIX"": 0.10356300377697543, ""LOW_NOISE_MEMORY_FIELD"": 0.11298341213991721}"
LAPIS_UNIVERSAL,b4f7308abc1cf78d,0.13660152,REPRODUCIBLE_SCENE_PROTOCOL=57.49%; SAFE_CONTAINMENT_MATRIX=10.81%; CLEAN_CANVAS_SURFACE=10.72%; SIGNAL_CLARITY_GATE=8.48%; LOW_NOISE_MEMORY_FIELD=7.03%; CHITOSAN_BINDER=5.48%,crossover,PASSED,OK,0.224744,0.907142,0.915792,0.034481,0.887396,0.792195,0.838141,0.88851,0.919749,0.136602,0.616032,0.847821,0.900098,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.05477754189509017, ""CLEAN_CANVAS_SURFACE"": 0.10719466425736812, ""LOW_NOISE_MEMORY_FIELD"": 0.07030384974293871, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.5748787393879005, ""SAFE_CONTAINMENT_MATRIX"": 0.10808495544658797, ""SIGNAL_CLARITY_GATE"": 0.08476024927011455}"
LAPIS_UNIVERSAL,5a3584d4927d7533,0.13655976,REPRODUCIBLE_SCENE_PROTOCOL=59.0%; SIGNAL_CLARITY_GATE=16.13%; SAFE_CONTAINMENT_MATRIX=15.27%; CLEAN_CANVAS_SURFACE=5.09%; CHITOSAN_BINDER=4.5%,mutated,PASSED,OK,0.222185,0.907133,0.920445,0.0245,0.889612,0.793052,0.842374,0.888494,0.923096,0.13656,0.609446,0.852929,0.899285,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE SELF_HEALING_LAYER STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.04496556916254346, ""CLEAN_CANVAS_SURFACE"": 0.05091986096459737, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.5900429931246839, ""SIGNAL_CLARITY_GATE"": 0.16133252143964194, ""SAFE_CONTAINMENT_MATRIX"": 0.15273905530853338}"
LAPIS_UNIVERSAL,f0d0fe8b3227f24b,0.13646832,REPRODUCIBLE_SCENE_PROTOCOL=61.1%; SAFE_CONTAINMENT_MATRIX=15.82%; SIGNAL_CLARITY_GATE=11.99%; CHITOSAN_BINDER=5.82%; CLEAN_CANVAS_SURFACE=5.27%,mutated,PASSED,OK,0.224461,0.898148,0.919426,0.0245,0.885531,0.790296,0.845575,0.878974,0.923758,0.136468,0.596174,0.861744,0.88593,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE RULE_REWRITE SELF_HEALING_LAYER STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.05822744234625368, ""CLEAN_CANVAS_SURFACE"": 0.05273010670147846, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6110195392629999, ""SIGNAL_CLARITY_GATE"": 0.11985384894375922, ""SAFE_CONTAINMENT_MATRIX"": 0.15816906274550874}"
LAPIS_UNIVERSAL,19fe7d8ad4488a20,0.13626633,REPRODUCIBLE_SCENE_PROTOCOL=60.82%; SIGNAL_CLARITY_GATE=14.86%; SAFE_CONTAINMENT_MATRIX=12.26%; CLEAN_CANVAS_SURFACE=6.54%; CHITOSAN_BINDER=5.52%,crossover,PASSED,OK,0.223557,0.906211,0.918082,0.0245,0.887751,0.79152,0.839181,0.88753,0.921869,0.136266,0.606865,0.845412,0.89753,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER STONE_BODY WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.05523645795409188, ""CLEAN_CANVAS_SURFACE"": 0.06544081683229389, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6081735977259601, ""SAFE_CONTAINMENT_MATRIX"": 0.12257131187269321, ""SIGNAL_CLARITY_GATE"": 0.148577815614961}"
LAPIS_BIOMINERAL,4791168e7fb17b45,0.00985027,MAGNESIUM_PHOSPHATE_SAFE=38.72%; CALCIUM_CARBONATE_BIOMINERAL=18.67%; ZEOLITE_SAFE=14.86%; CLAY_PLATELET_BARRIER=11.28%; SILICA_BIOSILICA_SAFE=10.02%; PVA_FILM=6.46%,random,REVIEW,HYPOTHESIS_VISIBILITY_LOW; SCENE_VIABILITY_LOW,0.568167,0.005813,0.320135,0.0245,0.28856,0.388026,0.641003,0.187288,0.80719,0.015888,0,0,0,ANIMA_BIO BIOMINERALIZED EXPERT_VALIDATION_REQUIRED LOW_HAZARD_GATE SELF_HEALING_LAYER,"{""PVA_FILM"": 0.064587290971187, ""CALCIUM_CARBONATE_BIOMINERAL"": 0.18665933990110486, ""CLAY_PLATELET_BARRIER"": 0.11276957519095498, ""ZEOLITE_SAFE"": 0.1485550687963029, ""MAGNESIUM_PHOSPHATE_SAFE"": 0.38722835051788845, ""SILICA_BIOSILICA_SAFE"": 0.10020037462256175}"
